text,label
"강박장애, 불안장애로 치료받은지 5년째
가끔 남들은 무척 행복한데 나만 이렇게 미치도록 힘든 것 같아서 너무 우울합니다.. 내가 너무 못난 놈 같아요
언제쯤이면 이런 생각에서 벗어날 수 있을까요?",1
중도휴학하면 지금 들은 과목 다 재수강 처리되나요? 아니면 그냥 처음부터 하는걸로 되나요??,0
"엄마아빠 미안해
난 오늘도 자해를 하고
잠좀 자고 싶어서 응급실에 안정제 맞으러 가는길이야
내가 죽으면 엄마아빠 평생 속상할텐데
근데도 엄마아빠한테 짐 하나 덜어주는게 아닌가 싶어 나 때문에 늘어난 지출 때문에 걱정 고생 많잖아
미안한데 엄마아빠, 나 진심으로 죽고싶어.
그게 장기적으로 봤을 때 엄마아빠한테 도움이 될거라고 생각되",1
자낙스 술이랑 먹어서 죽으려면 자낙스랑 술이랑 각각 얼마정도씩 필요한가요?,1
바부,0
"엄청 험한 말을 했다는거야? 에타 눈팅도 잘 안하고 분위기를 몰라서 그러는데 남친이 정지먹었대 시사게에서,, 그정도면 다른 커뮤도 많이할까?",0
같이 자조모임 할사람 있을까요? 모여서 힘든 점 얘기하고 기운내는 의미로 일주일이나 이주에 한번 모이려는데요... 쪽지 주면 연락은 오픈카톡으로 하려하구요 율전이고 저도 조울증으로 오래동안 힘들어서 터놓고 얘기하면 좀 나을것 같아서요,1
"처음 롱부츠 샀는데 길이가 이게 맞나 궁금해서요 ㅜ
무릎 반 정도 위로 올라오는데 저한테 길이가 안맞는건가요? 디자인은 너무 맘에 드는데 길이가 맘에 걸려요ㅠㅜ",0
추천 좀 해주세요 비싸도 괜찮은데 시설이나 서비스 좋은 곳으로! 4인이고 점심부터 하루 종일 있을 듯.. 단체룸 형식이면 더 좋아요!,0
"진짜 앞을 봐야하는데.. 왜 자꾸 17년말(대학 입학직전)~18년(새내기 시절) 에 쓴 글,사진만 보면서 시간을 쓰는걸까 나는?",1
자살하고싶다,1
몇 년 전에는 손목을 자주 그었는데 요즘 들어 그 부분이 시리다... 왜 그러지,1
컨디션이 좀 안좋아서..,0
별이유없이 울고싶어졋다가 숨쉬는게 답답해서 한계까지 숨들이키고 내뱉다가 죽고싶엇다가 감정이 너무 들쑥날쑥햇는데 따끈한 계란 샌드위치 먹으니까 기분이 좋아졋어 내일 또 기분이 왔다갔다 힘들겟지만 지금 잠깐이라도 진정되니까 살거같다 다들 밥 잘챙겨먹고 건강하게 지내,1
잘 공부하고있니..?,0
"다시 약 복용을 시작했어. 몇개월 안 먹었는데(물론 의사랑 상의후) 내가 작년에 너무 힘든 일이 많았는데 작년 이맘때가 딱 그때였거든. 그래서 몸이 반응을 하는지 감기가 아닌데도 온 몸이 너무 아픈거야.

내과에서는 피검사해도 문제가 없으니 우울증 병력이 있으니까 정신과도 가보라 해서 다시 갔지.
예약보다 몇주 일찍 와서 의사가 놀라길래 소상히 이야기하니까, 확실히 그 때 상처가 너무 트라우마로 남았다고, 너무 힘든 거라고 하시더라.

그리고 소량의 약을 다시 복용하기 시작했어. 아직 약기운이 덜 돌아서 그러는지 아직도 몸은 아파.

참 어렵고, 힘들다.",1
"꼭 일부러 그러는 거 같아. 너 믿지 말라고, 계속 불안해하라고.",1
법공부는 너무너무 재밌고 더 해보고 싶은데 로스쿨 갈 경제력도 안되고 머리도 안 되고… 이렇게 말하면 검사 하위호환이라 생각하는 거 같나…? 그러려는 의도는 아니구 진짜 헌법 형법 너무 재밋어서…,0
"자존감은 일상의 성실로부터 온다

하세요
걍 하라고
생각하지말고 그냥 하세요
어디 불 지르고 사람 찌를 일 아니면 그냥 하라고

일단 하세요
아침에 일어나면 그냥 세수하세요
세수하고나서 뭐라도 입에 집어넣으세요
창문열고 환기하고 커튼쳐서 햇빛들어오게하세요
바깥풍경 잠깐 보다가 바로 책상에 앉고 공부 시작하세요
눈에 안들어온다고 다시 내려오지말고 계속 책상에 일단 앉아있으세요 그것만해도 잘한거임
점심먹고 바깥공기쐬고오세요
다시 책상에 앉으세요
멍때려도괜찮으니까 일단 앉으세요
저녁 먹고 하고싶은거하고 누우세요
폰 떨어뜨려놓고
오늘 내가 뭐했지? 생각해봤을때
대박 아침에 일어나서 세수했음 ㅇㅋㅇㅋ
대박 삼시세끼 다 챙겨먹음 ㅇㅋㅇㅋ
대박 산책도 다녀옴 ㅇㅋㅇㅋ
대박 알바 지각도 안함 미쳐따 무대를 뒤집어놓으셨따 ㅇㅋㅇㅋ

뭐든 했으면 됩니다
뭐든 했으면 된거예요
그거면 잘 살고 있는거예요",1
룸메들어옴..민망,0
"나 이런 사람 아니었는데.. 매사에 자신있고 용기낼 줄 아는 사람이었는데... 세상이 너무 무서워.. 이런 말은 중이병같은 오글거리는 대사라고 생각했는데 진짜 너무 무서워..

하루하루 사는게 재밌지가 않고 그저 버텨가는 것 같다 너무 공허하고 나는 대체 무슨생각으로 사는지 모르겠다 나도 내 행동, 선택을 이해할 수 없어

나는 왜 살까..나는 꼭 고생하는 우리 엄마아빠 동생들 행복하게 해주고 싶었는데 왜 이렇게 제대로 하는게 없지? 내 주제에 안맞게 너무 많은걸 바랬었나?

요새는 인지능력도 떨어지는 것 같아 이 글이 두서없고 정신없는 것 처럼 그냥 사람이 멍청해지는 기분... 내 상태가 정상이 아니란 건 알겠는데 난 이제 어떡해야 할까... 당장 내일 하루를 보내기도 무서워...",1
너무 아프다 죽고싶다 하,1
"우울증인지 아닌지는 모르겠어. 어떤 때는 미치게 우울하고 자괴감 열등감에 몸서리치다가도 또 언제 그랬냐는듯 멀쩡하게 살기도 하고, 신나게 놀고 와서는 갑자기 집 가는 길에 스스로가 한심스럽고 남들과 비교하면서 초라해보이고 그러네.
외면관리 내면관리가 자기관리라는데, 항상 ㅂ신 ㅈ밥 이미지에 내가봐도 소심한 찐따같아서 너무 작아지고 성격도 열등감덩어리 저능아같아서 너무 괴롭네
맨날 무기력해서 의욕도 별로 없고 하기 싫어서 미루다 애매한 결과물만 내놓고 누가 노력을 해라 가치를 높여라 조언하면 그게 되면 이따위로 살겠냐며 정당화 하기에 바쁘다
운동도 하고 공부도 열심히 하고 사회활동도 하고 바쁘게 살아도 부족한게 시간이고 남들 다 그렇게 사는거 같은데
난 게을러서, 두려워서, 무기력해서 사람도, 공부도, 일도 하던거 이외로 확장하는게 싫어
이래서야 발전이 있을까? 이대로 죽으면 후회하지 않을까? 난 왜 이렇게 살지? 부정적이고 탓만 하는 내가 싫어",1
스트레스 받을 때마다 자는 거 지겹다. 하루가 다 망가지고. 그렇지만 매번 잤더니 이제 정신 붙들고 못 이기겠어.,1
"등신
머저리~~~~~~~~~~~~",0
까고 글삭한거야...?,0
생일선물 5만원 선에서 골라봐라던데 부담주긴 싫어서 비싸도 4만원 조금 넘을랑말랑하게? 고르고 싶거든... 3만원대가 제일 좋고. 근데 뭐 사달라할지 모르겠어ㅠㅠ 옷도 별로 없긴한데 저 가격대에서 고르기엔 애매하고 요새 피부에 관심있긴한데 딱히 떠오르는 게 없다... 너희라면 뭐 사달라고 할 것 같아? 굳이 내 입장에서 아니더라도,0
"덕지덕지 그대들의 그릇에 지워지지않는 기름때, 누텔라 에용 알아서 지우셈 ^^",0
"힘들어도 만날 사람 있는 사람 부럽다

딴 데서 힘들어도 잠깐 기분 좋을 수라도 있지

난 24시간이 불행함, 솔직히 사람들 잘 만나고 놀러다니면서 불행하다는거 보면 약간
약오르지만 부러움",1
"막 선하진 않지만
누구랑 있어도
모나지 않고
불쾌하게 하지 않고
둥글둥글

그런 사람 옆에 있는게
제일 마음편하더라
나도 그런 사람이 되고싶어",0
도서관이나 팬도로시 열었나요??,0
"다들 힘내

오늘도 수고했어",1
"쇠똥구리들만 모아놨나

좀 잠잠해지나 싶으면
은근슬쩍 질문하는척 한두놈 기어나오더니
지가 대단한 팩트 폭행하는줄 아는놈들 몰려나오고

걍 모쏠찐따들 망상같으면 병먹금하고

설거지론이 현 시대를 관통하는 대단한 통찰력있는거 같으면 혼자서 감탄해라",0
가족이 실종되는 거랑 자살하는 것중 뭐가 낫다고 생각해? 고민 중인데 뭐가 괜찮을 지 모르겠어..,1
"안녕하세요
전 몇년 전에 아래 사진 느낌의 꿈을 한달동안 똑같은 꿈을 꾼적 있어요
이런 경험 있으신분 있으신가요",1
"10년지기 친한 친구이고, 어릴때 집에 자주 놀러가서 동생이랑도 아는사이야.
여동생이고, 요리쪽 고등학교 다녔던데 올해 고3이라 수능을 본대!

후보로는 치킨 기프티콘, 고디바 초콜릿, 제니쿠키 중 하나로 생각 중인데 뭐가 나을까? 다른 좋은거 있다면 추천해줘!",0
😭😭😭ㅅㅂ 내병고쳐내,0
"캠켜는 거 혹시 폰으로 옆에서 찍어야 되나요??
문제 스캔하려면 폰으로 해야 되는데 폰으로 캠켜고 있으면 어떻게 하세요…??",0
"자살하고 싶어
죽었으면 좋겠어",1
"오랜동안 염탐만 하다가 궁금한게 있어서 글 올려봅니다.

자해를 하면 무조건 우울증 (및 정신건강의학과에 방문할 만한 병들) 이라고 보는게 맞는건가요?
어떤 사람이 크게 마음이나 일상에 문제가 없다고 느끼는데 자해만 한다고해도 병원에 가봐야되는 건지 잘 모르겠어서요.
자해를 하는게 좋지는 않겠지만, 전 그저 스트레스 해소라고 생각되는데 그게 그렇게까지 나쁜건지 잘 와닿지 않아요.
저는 자해를 깊게 하는게 아니라서 응급실에 갈만큼도 아니고, 소독도 꼼꼼히 해서 덧나지도 않구요
참고로 애초에 제가 상처나 아픔에 원래부터 무딘 성격인건 맞아요!

이와 관련해서 다른분들의 솔직한 생각이 궁금합니다!
자해는 무조건 나쁘다, 주위 사람들이 마음 아파할 걸 생각해봐라 이런 말들은 안 해주셔도 괜찮아요ㅎㅎ",1
나는 진짜 병일 정도로 과민하고 불안증이 심해서 별 것도 아닌 일에 서운하고 마음이 상하고 아닐 게 뻔한 일을 의심하는 사람이라 그런 나를 스스로 못 견뎌서 연애하는 나를 내가 못 견뎌서 헤어지자고 했어. 관계 자체가 많이 아슬아슬하기도 했고. 관계를 다 망친 일에 행복했을 때가 자꾸 떠오를 때마다 울음이 나긴 했는데 그래도 후회는 안 했어. 번호도 카톡도 사진도 다 지웠어. 그러다 걔가 보내줬던 음성 파일 하나 안 지운 게 생각났는데 또 울었어. 나 지금 꼴 사나운 거지 연락하면 안 되는 거지,0
"우린 존재 자체로 행복하다
새가 하늘을 나는 것, 물고기가 헤엄을 치는 것처럼 태어난 대로 자신을 표현하며 산다는 그 존재 자체가 우린 소중한 것이다",1
주차장은 아무리 짱구 굴려도 모르겠네;;,0
ㅋㅋㅋㅋㅋ,0
"아프고
막막하다
희망이 있었으면 좋겠는데
그냥 존나 억울하다
내가 죽으면 너 탓이야 동생아",1
"국장 생활비 대출을 햇는데 혹시 부모님 연말정산할 때 다 나오나요? 제가 올해 인턴하면서 소득이 잡혔을 것 같은데 그럼 저는 부모님 연말정산할 때 빠지게 될까요?
혹시 같이 소득으로 잡히나 해서요! 아시는 분 꼭 답변 부탁드립니다! 🥲🥲",0
"힘들다 진짜진짜 힘들어.....
죽고싶게 만드는건 정말많은데 살고싶게하는게 하나도 없어
진짜 힘들어 내일 눈 안떴으면 좋겠다",1
"나약해지지말자

내가 매번 가슴에 새기는 말인데

매번 나약해지네

다시 한번 나약해지지말자

난 강하다",1
"누가 나한테 권총 한자루에 총알 한 발 채워서 주고
죽이고 싶은 사람 죽여도 무죄를 보장하겠다 하면
난 내 머리에 바로 쏴버릴거야",1
"요즘 다시 무기력해진 기분이야.
죽기전에 꼭 해야지 했던 리스트 중에 한가지를 해서인가
그냥 뭔가 삶에 대한 미련을 조금 놓은 것같아
그래서인지 언제 떠나도 될것처럼
유서를 제대로 남겨야 할것같은 기분이 들어
지금까지는 그냥 의식의 흐름처럼 메모해놨거든
내가 아끼고 사랑하는 사람들한테
마지막으로 하고싶은 말들
언젠가 내가 죽으면 누군가가 발견해줬으면 좋겠다
사람이 죽기전에는 자기가 곧 죽는다는걸 안다잖아
지금 내가 느끼는게 그런거였으면 좋겠어
더이상 누구랑 관계를 두껍게 쌓아서
결국 그 사람한테 상처만 남게되는 사람이 되고 싶지 않아
친구가 나를 어떻게든 끌어내 보려고
매일 연락하고 전화걸고 줌으로 수업도 해주는데
여전히 죽고싶다는 생각에 죄책감으로 마음이 아파
직접적으로 죽지말라는 소리까지 들으니까
나 안 죽을거라고 거짓말도 했어
괜찮아지고 있다고 행복해지려고 힘든것뿐이라고 했는데
사실 한 순간도 괜찮은적없었어
내가 무너지고 부서져도 다들 괴로워하지 않으면 좋겠다
어차피 난 죽으면 슬퍼하는지 어떤지도 모르잖아
그냥 아무런 타격도 영향도 없었으면 좋겠다",1
둘중 뭐가 나을까요 1월입대입니다 ㅎ ㅠ,0
왤케 지저분하고 우악스럽냐... 뭐 먹는지도 모르겠는 이상한 음식도 많고,0
다음주부턴 행복해질수있을 것 같다!! 뭐든지 할 수 있을 것 같아!!!!,1
카키 vs 네이비,0
참을인 셋을 참는다,0
혹시 코로나 터지고 우울해지고 무기력해지고 부정적인 생각 많아져서 정신과 상담 받아본 사람 있나요? 이야기 듣고 싶어요!,1
남사친이랑 연애하기에는 너무 친해져버린거같아 되돌릴 방법 없겠지,0
"살면서 처음으로 연애를 시작했다.
사람을 믿고 신뢰하는 것에 너무 두려움이 생겼던 내가 사람을 처음으로 믿을 수 있게 되었다.

행복했다.
나를 사랑해주는 그 말들과 마음이 눈에 보이는 것이 나에겐 너무 큰 행복이었다.

신기했다.
사랑받을 수 있다는 것이 나에겐 그저 신기했다.

무서웠다.
어쨌거나 사람은 만남과 동시에 헤어짐을 겪게 된다는데 그 언젠가 우리의 관계가 끊긴다는 것이 너무나도 불안했다.

나를 못 믿는 너의 모습을 봐버렸다.
죽어버리고 싶었다.
부모한테도 못 받았던 사랑을 준 너가, 아무도 못 믿는 내가 굳게 믿었던 너가 나를 의심했다.

그냥 그 순간 나는 이 모든 것이 언젠가 곧 끝날 것이라는 걸 직감했다.

너의 말과 행동에 어떤 의미와 의도가 담겨있었는 지는 모르겠지만, 나는 매분 매초가 불안하고 죽을 것 같았다.

살아감에 있어 하나의 의미있는 존재와 이유가 온통 너였는데 그게 없어졌다.
불안해졌다.
이러다 나도 나를 믿지 않고 포기해버릴까봐 두려워졌다.
이번 프로젝트 팀장 맡았는데, 친구랑 공모전 준비하기로 했는데, 저번 주에 시킨 바지 아직 도착안했는데.
죽고 싶다.",1
